,text,label
14479,i get the feeling that the relationship would be more sarcastic than sweet or sure,anger
14480,i understand that this is a time when belts must be tightened but i truly feel that this is a worthwhile cost effective use of federal dollars and would much rather see it face budget cuts than total eradication,joy
14481,i feel so lost with it these days,sadness
14482,i use it i envision how it would work if i had long thick lashes and i just have this strong feeling that it would provide me the perfect amount of lift definition and separation,joy
14483,i was playing with friends then i decided to splash some sand into a car which was moving nearby the driver got angry and came to report to my parents,fear
14484,i feel like i have been a little distracted lately,anger
14485,i am even not able to keep in touch with the people who still ask about me all because i feel my life is boring there is nothing new in it,sadness
14486,i could even think about it i said uh well most days i feel like im being tortured i want to pull all my hair out and scream so i guess not,anger
14487,i feel like someone has literally drained all of the energy from my body,sadness
14488,i feel horrible about myself and want to throw in the towel and give up,sadness
14489,i feel like i have an artistic block right now and my artwork looks stiff and forced when that happens,joy
14490,ive found that when i make a simple mistake or i really screw up i feel foolish guilty and like i will never be myself again,sadness
14491,i got up feeling horny this morning,love
14492,i feel useless because i feel like i should have dealt with this ages ago,sadness
14493,i feel nervous when i think about going to australia though i feel exited at the same time,fear
14494,i feel satisfied when i am able to translate a funny idea in my brain,joy
14495,i still feel the days are precious commodities dissolving away never to be seen again like a frosty ice cube melting under a glaring afternoon sun,joy
14496,i love how i feel i feel satisfied without feeling bloated or lethargic,joy
14497,i feel so amazingly blessed that my children have been able to take part in it,joy
14498,i think im breathing again and every breath feels lively and full,joy
14499,i have been feeling very stressed these days,anger
14500,i feel i am suffering from a bad case of i only want to nap,sadness
14501,i can understand that the people here are not nice to them and that they feel isolated and alone and think this life is just not worth it anymore,sadness
14502,i should feel pissed,anger
14503,i feel devastated for the mother whose fraud of an ex husband has abducted their daughter and headed for the hinterlands gaige keeps us so totally inside her narrator s head that it s difficult not to feel some sympathy for him,sadness
14504,i feel sort of foolish it was actually very easy and what she was asking made complete sense once i got there you have to bind off the neck and work with the shoulders separately hence the need for two balls of yarn,sadness
14505,i feel reassured by how well we get on how much we love each other and i wonder why i ever worried,joy
14506,i am sure everyone of us felt that feeling at least once while some of us might get agitated easily,anger
14507,im supposed to be excited about my tattoo today but instead all im feeling is pissed off,anger
14508,i feel so peaceful to be around and myself,joy
14509,im sure shes done some writing tonight and is past that amount now but for the moment i can go to bed feeling triumphant and also happy in the knowledge that i havent given in to writing absolute and utter crap just yet and that my story is progressing nicely,joy
14510,i began to feel strange i thought to myself here it comes,fear
14511,i couldn t take anymore i just wanted to lock myself in my room and not deal with it all and then in other ways it may me feel more passionate about taking photos,love
14512,i just want him to see how it feels when he does something that i feel is obnoxious,anger
14513,i feel helpless to make any real difference,sadness
14514,i feel helpless and scared and all of these things i cant describe and i never thought of myself as a control freak but im recognizing that feeding my feelings is my way to control something in the midst of chaos,sadness
14515,im going to be after the birth of this baby feels shaky,fear
14516,i left feeling too dull to come up with ideas,sadness
14517,i love the feeling of carrying him in my arms and looking at his sweet sleeping face,joy
14518,i feel a strange sense of achievement that i have scraped every nook and cranny of the shells for juicy morsels,fear
14519,i always feel so flattered when another amazing blogger asks me to share a little of world on their blog so here it goes,surprise
14520,i would feel disheartened so i would then go and do cardio for another hour to achieve calories,sadness
14521,i was feeling a bit shaky and a bit off centre but i think most of that was worrying about things out of my control,fear
14522,i will not respond i am not trying to trap any one or make you feel burdened upon or threatened for your opinion,sadness
14523,i was feeling a little longing for paris this week so i did what every artist does,love
14524,i was not feeling so nervous because she seemed so calm and collected,fear
14525,i always feel like they love to annoy us especially when were doing something and we dont like to be disturbed by anybody,sadness
14526,i feel like a worthless ugly fat unattractive piece of shit,sadness
14527,i get it she feel betrayed and hurt,sadness
14528,i have ever been and i feel mentally more peaceful calm and balanced,joy
14529,im feeling a little melancholy as i listen to this song,sadness
14530,i feel that it took a lot of guts on her part and i admired her for this,love
14531,ive also discovered that because i feel less agitated by caffeine and cravings this coping method is unnecessary huge,fear
14532,i feel cold spots,anger
14533,i do not know these people since they are not a resident of this room and for them to treat me in such a way that i feel angered,anger
14534,i feel so eager to tell you guys what have happened to me these days,joy
14535,i am available what am i going to do with my day i need to feel useful maybe i can still contribute my time part time i dont want to let anyone down,joy
14536,i feel like every day is special unique,joy
14537,i feel like a harry potter fan trying to read the casual vacancy here,joy
14538,i could feel my sciatica aching as my feet was swinging from the gas to the brakes pedals,sadness
14539,i know i never say or act that way but in reality its how i feel financially i feel disheartened because of my car,sadness
14540,im feeling positive today and tired and im going to make sure that im good with my diet and exercise from now on,joy
14541,i think it makes me feel like the heir to an incredibly rich and diverse legacy of stories and experiences,joy
14542,i feel like making this a stubborn battle of wills,anger
14543,i feel safe and warm and there s lots of sunshine you d think i d get complacent,joy
14544,i am so happy but yet i feel enraged,anger
14545,i just want to run somewhere where i feel safe,joy
14546,i sometimes feel shitty and guilty for buying into them without actively making any choices i am about as normative you can get in terms of the fashion blogosphere,sadness
14547,i feel a little brave and venture out of my comfort zone and into the kitchen,joy
14548,i feel it is safe to say that i will send my first v and v for the matter before the end of the year,joy
14549,i me still feeling cold from the swim which doesnt really count as one earlier on,anger
14550,i dont think he touched my penis but i just remember feeling very helpless and that trust was violated,sadness
14551,im feeling gloomy today,sadness
14552,i loved that he was still small enough to ask me for help to feel safe,joy
14553,i feel sorry for you guys,sadness
14554,i feel that the fabulous apple flavor gets kicked to the side for pumpkin,joy
14555,i feel like i got in at that sweet spot before everyone realizes how messed up everything really is,love
14556,i feel there are a lot of things that i need want must to do but always somehow got distracted got a call from my crol tl and just told her that couldnt join her as per going to the doc,anger
14557,i leave the sooner ill feel better,joy
14558,i know it was not pleasant for her and i feel selfish saying it but i think i would have fallen apart if i had been there,anger
14559,i feel like it skews the kids idea of what is cute and adorable and just encourages annoying behaviors,joy
14560,i feel like i shouldnt have even bothered,anger
14561,i feel that grits and even polenta are an unfortunate fate for corn,sadness
14562,i dont know i have this one feeling that i feel isolated on twitter well nobody were isolating me i just felt like among those who were having convos together im the only one who keep talking about how i am happy the drama ive been following was updating their new episode,sadness
14563,i mean i guess creativity could be even more of a broad categorie that beauty fits into but i ll talk about beauty for now since it s something i feel passionate about,love
14564,i know it shouldn t feel unsuccessful but the only way to come back and make that be the right decision would be to come back and win a super bowl,sadness
14565,ive test tried dropping it and nothing happened which is supposed to be if something happened to my phone i would feel so fucked up,anger
14566,i got a feeling however are still popular songs,joy
14567,i was feeling generous that saturday morning and told them to go ahead with their plan to have the stand and if they made enough money id take them to the theater to see a movie,love
14568,i get what williams is doing in imping other artists but i still feel that its more of a distraction than it is clever and the murder mystery plot is a decent hook but turns out to be wholly unsurprising,joy
14569,i definitely feel that my poems are in conversation with nature poetry but in the way that a rebellious activist might be in conversation with a government official,anger
14570,i really feel unhappy,sadness
14571,i feel very out of place as well,joy
14572,i just feel like an awful mommy,sadness
14573,im feeling really annoyed,anger
14574,i cant abide the political mess the country is in though i feel equally enraged about the state of uk politics,anger
14575,i feel like the most moronic naive individual on the face of the planet right now,sadness
14576,i feel ecstatic just to see you,joy
14577,i felt i completely belonged and i didn t feel shy and frightened any more,fear
14578,i woke up feeling grumpy tired unhappy and just plain sick of things,anger
14579,i feel like you are more into self promotion than truly caring about the greater good,love
14580,i know how it feels when i have read someone suffering in pain mentally,sadness
14581,i see lovers i feel envious i want someone to be there for me,anger
14582,i spent the day laughing so much i can feel my jaw aching for all the exercises and stretches it made,sadness
14583,im feeling slightly intimidated,fear
14584,i am feeling as though i am doing something worthwhile and rewarding i dont feel the need to stay home and hide out with my laptop so much,joy
14585,i find myself more and more lately feeling like i m a shitty wife and mom,sadness
14586,i fear that because i suffer from depression the people i care about feel inhibited when they are going through hard times,sadness
14587,i feel like i am being obnoxious by posting every three seconds,anger
14588,i did feel like their relationship seemed a little rushed though,anger
14589,i am i cant help but feel skeptical about the whole thing,fear
14590,i cant help feeling curious you know after all ive heard,surprise
14591,i am baffled hurt that i feel assaulted and unsafe,fear
14592,i understand that some of you will now feel a bit disturbed and unsure at this point,sadness
14593,i feel their exuberance upon being accepted and i feel their pain upon being rejected,joy
14594,i feel like ive ever perfectly captured this beauty this perfect girl,joy
14595,i feel like im doing a hot yoga class with no benefits,love
14596,i need to feel rich,joy
14597,i got this very sexy latex outfit from their lucky chair it made me feel very naughty the hair is called hungover and it is free by a href https marketplace,love
14598,i wanna talk tell you about sycf it stands for singapore youth chinese forum btw and although theres a singapore word inside i feel like the minority there p ok but thats beside the point,joy
14599,i remember getting the text and feeling heartbroken,sadness
14600,i feel like supporting local and indie businesses is extra important for me since i run one myself,love
14601,i love feeling productive and getting things cleaned out an sorted through,joy
14602,i feel very contented just sitting beside him without even uttering a single word,joy
14603,i feel edmontonians are superior to the residents of any other major city but if you ask me what keeps me living here despite my obvious hatred for the climate of the year then my response is family and friends,joy
14604,i feel like i missed most of my precious summer,sadness
14605,i am going to print this and refer to it as often as i can so that when i feel things which arent so pleasant i can remember that now is the only moment i have to live in so make the most of it,joy
14606,i am feeling to embarrassed about my body to take my son to the local pool i ll think of this poor woman and just rock the most scandalous piece of swimwear available,sadness
14607,im not feeling like that to be truthful,joy
14608,i needed to feel rebellious,anger
14609,i am definitely feeling festive and had to paint my nails a little bit christmassy this weekend,joy
14610,i told her it was ok for her to feel the way she was feeling and that she will always have many fond memories of our little house since it was her first home,love
14611,i also like to listen to jazz whilst painting it makes me feel more artistic and ambitious actually look to the rainbow,joy
14612,i cant really describe the feeling that i have except to say that i am incredibly burdened,sadness
14613,i feel exhausted just by writing that,sadness
14614,im feeling a little regretful but itll pass because thats what happens with regret,sadness
14615,i feel stressed frequently,anger
14616,i can feel the awkwardness and that weird kind of tension,fear
14617,i know i just ended a very big giveaway here on the muse but im still feeling quite generous,love
14618,i love getting out the decorations and feeling festive i am happy to put them away,joy
14619,i point these things out so as to make clear that i went into this film with the best intentions but left feeling irritated confused and wore out,anger
14620,i feel so heartbroken and confused and just blah blah blah,sadness
14621,i guess you could say i am a loner but i feel more lonely in a crowed room with boring people than i feel on my own,sadness
14622,i don t feel like i m a valuable person,joy
14623,i usually start feeling anxious,fear
14624,i am thankful for the opportunity to help others feel better about themselves and i am grateful that i can help educate others on have to achieve their goals as well,joy
14625,i wake up feeling fearful and helpless,fear
14626,i cant escape the tears of sadness and just true grief i feel at the loss of my sweet friend and sister,love
14627,im feeling craving theres always a tender morsel of a song ready to appease my appetite,love
14628,i not feel resentful for always putting out more effort then ever receiving,anger
14629,i actually like having things clean but i like to have them messy first so i feel rebellious,anger
14630,i have done quite a bit of traveling together and so know how to keep the other laughing when we re feeling defeated or stressed and the addition of audie and mona only multiplied the laughter,sadness
14631,i yearn for when i feel vulnerable,fear
14632,i feel heartbroken and worried and i have a wicked headache,sadness
14633,i get so tired of pretending everything is great and granted things are pretty good yet i am feeling discontent,sadness
14634,i miss the feeling of feeling amazing,surprise
14635,i got to feel that lovely weight again,love
14636,im back to feeling fine running,joy
14637,i was feeling pretty satisfied with everything and i was eating fairly well also,joy
14638,i suppose i felt odd and different too and liked to feel accepted even on a superficial level for an hour or two,love
14639,i did cry more than i ever have i actually rarely cry but sometimes i get to the heart of my pain over men in general and my feeling that i am damaged somehow and that s why no one likes me so maybe that was it,sadness
14640,i been feeling terrific i was amazed at how my need to binge was abated and i ve lost weight without even trying,joy
14641,i come to feel assured as part of your power to do what s in my greatest interest,joy
14642,im not sure why i always feel reluctant to write nutrition health posts but i decided that those days are over,fear
14643,i feel groggy and disoriented,sadness
14644,i know i shouldn t feel offended but i do,anger
14645,i have read and experienced going vegetarian to vegan from a meat eater how the toxins leave your body and make you feel irritable and grumpy,anger
14646,im still feeling a bit drained,sadness
14647,im feeling romantic towards not another relative friend coworker,love
14648,i actually answered you pathetic fucking e mails but no thats too fucking easy just call andintrupte what was a wonderful fucking day with you trad trash what the fuck slave he felt the feeling come over him he bagan to shiver and shaken with fear,fear
14649,i subconsciously feel a little bashful at the display of nakedness in front of me while watching the maid wipe windows on the outside of the room actually its just her shadow behind the drawn curtains,fear
14650,i feel like a bitchy selfish idiot,anger
14651,im feeling more fucked up than ive ever had and its nothing to do with my school work,anger
14652,i am a recovering umlungu addicted to feeling superior,joy
14653,i do not feel disadvantaged or jealous without these things i feel empowered instead,sadness
14654,i feel damn lame hahahahahha,sadness
14655,i also feel fairly confident about how i made a realization realization made with the help of dr,joy
14656,i am suggesting is to create a happy environment to live in with your partner the man has to feel like his feelings are just as important as yours,joy
14657,i just wanted the world to feel strange to me again,fear
14658,im feeling particularly awful about my language learning capabilities this week,sadness
14659,i love to be able to say how i feel and i love to be in this complacent spot,joy
14660,i feel like professors arent supportive of students who get things done and are prepared early,love
14661,i have times when i feel insecure,fear
14662,i get one i feel like i need to either even things out by immediately giving one back or make things even less even by using a comeback as if i was just insulted,anger
14663,ive been honestly self indulgent and rather reckless with my consumption of caffeine cigarettes and junk food which combined with the dangerous ingredient of freezing weather has caused me to feel lethargic fat and unfit,sadness
14664,i am feeling super lazy no screenshots to guide you today p hence read carefully before you proceed,joy
14665,i feel stressed my intention is to remain in control of my feelings,anger
14666,i left feeling slightly dazed confused and disappointed,surprise
14667,im feeling a bit uncertain about the whole poem i think that will remain,fear
14668,i went to bed one night with my stomach in knots and woke up the next day feeling fantastic,joy
14669,i feel a recipe is only a theme which an intelligent cook can play each time with a variation,joy
14670,i can feel something inside me something delicate and peaceful unfurling inside my chest,love
14671,i wonder if they feel like reluctant leaders,fear
14672,i see my thin friend struggling to gain weight and eating a lot of rubbish food everyday i see my fat friend being laughed at i see him feeling ashamed of the way he looks,sadness
14673,i think it will make for an overall more pleasant experience read better wifi accessibility better fitness facilities and just a better overall quality of life but i cant shake the feeling that im still not really doing something that is supporting the warfighter,joy
14674,im feeling stressed or having a bad day i take a walk or run,anger
14675,i let my fingers stroke across his chest to his heart marveling at the feel of him terrified that this is a step too far,fear
14676,i walked around my yard and even got down by the waterside of the lake i live by i couldnt feel my fingers it was so cold,anger
14677,i must have been unable to contain my expression as she immediately offered a string of reasons why she only had words ranging from inadequate computer to no computer to difficulty in using said computer s to feeling inhibited in writing too much on a computer for fear of losing it and so on,sadness
14678,im starting to feel that some of them are so fake,sadness
14679,i bought some three books after feeling disillusioned with the one id brought with me to glasgow,sadness
14680,i feel like this vile thing brooding gnawing deeper in spirit,anger
14681,i feel stressed anxious over worked tired and weak,sadness
14682,i mentioned in that post the colors are very pretty but they feel very uncomfortable on the eyes,fear
14683,i am sitting here in front of my mac feeling more carefree than i have felt for months,joy
14684,im feeling bitchy on saturday,anger
14685,being subject to unfair treatment in a working group,anger
14686,i begin feeling dull throbbing pain in my forefoot and after i am done running i have pain in the lateral area of my foot that was once broken,sadness
14687,i began to feel that it was shaken so badly that it would never be repaired,fear
14688,i feel strangely tranquil and happy,joy
14689,im sure that each person has their own complex set of reasons for leaving and chalking it up to one reason or feeling like because they all hated academia is probably a little too simple,anger
14690,i can only guess that the boys are feeling shy when i m sick but honestly i could use some help now,fear
14691,i refuse to allow my wonderful feeling to be disturbed by all the crazy,sadness
14692,i can eat soup drink tea and wear sweaters but still feel pleasant when i go outside,joy
14693,i feel so neurotic sometimes because usually even if i know we dont have something etc,fear
14694,i feel about cool newbie leave a note,joy
14695,i know theres a saying tell someone how you feel because things can change in the blink of an eye or something along those lines but although thats sweet and all and while its easy to say things like that its really not easy to say it to that person,love
14696,i guess i feel irritated when great music gets ignored even if it is necessary,anger
14697,i usually feel suspicious and guilty about this considering how little i do during my work day,fear
14698,i feel she s frantic about controlling her message wary of others readings fearful of what meaning they might find and or create in her performance,fear
14699,i read new risen throne once said cold amp desolate soundscapes that will leave you feeling utterly scared amp alone yes it is,fear
14700,i enjoyed today because hes a darling but its a long time since ive backed a horse and i have to admit to feeling a little hesitant as to where to go from here,fear
14701,i feel this is a useful tool in a couples quest to start a family,joy
14702,im feeling pretty rebellious right now because im writing this is my engineering class,anger
14703,i feel so pissed off that i can bite off a fucking tree log,anger
14704,i think she had more fun than she thought she would have granted we do feel like we are suffering a bit with the food and detoxing but at the same time we feel like we are finally making serious changes to be healthy and that alone is a really awesome feeling,sadness
14705,i feel a craving i get excited and sometimes it feels like it s the only thing that can make me feel better,joy
14706,i try to stuff my wildly feeling heart and messy insides safely and politely back where they belong but instead im like the scarecrow from the wizard of oz anxious and undone,sadness
14707,i stepped outside of the house feeling glad to be home again,joy
14708,im not down how do you feel about yourself train in vain describe your ex girlfriend boyfriend cool confusion describe your current girlfriend boyfriend whats my name,sadness
14709,i know there was just two of us but i was feeling somewhat sorry for myself and thought that i might drown my sorrows in a little salt and vinegar and a lot of batter and lard,sadness
14710,i feel like i spend most of my time over thinking and over analyzing pretty much everything,joy
14711,i was in the throes of being brought to the edge i once again felt that same feeling of submissive ownership emotions building,sadness
14712,i would feel strange describing it but if anyone is interested let me know and i will add it,fear
14713,im particularly feeling pressured to act and behave in ways that are culturally accepted and expected of me,fear
14714,i can feel pretty,joy
14715,i am feeling pretty shitty about it maybe i should tell him to kiss my ass,sadness
14716,i will apply this everyday even if i am wearing no other make up as it makes me feel so much more confident,joy
14717,i should feel ashamed,sadness
14718,im feeling ive resolved to live a life of love and miracles,joy
14719,i am going to add some photos from today and again thank you all for your dear support when i was feeling overwhelmed at different moments,fear
14720,i feel sarcastic poetry coming on,anger
14721,im trying to standby his mother and follow my heart but she makes me feel like its all in vain sometimes,sadness
14722,i feel badly that my ability to be thrilled at seeing something like that had been pegged at that point,joy
14723,i feel like i am getting fucked,anger
14724,i feel it pinging my brain and its not pleasant,joy
14725,i am completely savouring each and every moment of the feeling of being single carefree and unbound,joy
14726,i feel ashamed because i was doing the very thing that the bible taught against,sadness
14727,i cannot stop listening to feel the other cool thing about this album is the embossed feather on the cover i know you cannot see it in the picture thanks camera,joy
14728,i want to do it the right way oh orihime whispered back feeling reassured in his sincerity,joy
14729,i even go further these subjects are not interesting to me in anyway because i m relating to them personally some example will be used with imaginary names to protect friend and family identity s please do not feel offended if u see your name,anger
14730,a teacher was very blunt in his relation to a child so that the child was very upset when arriving at home,anger
14731,i feel like she didnt seem to energetic or happy even her assistant was a bit off as she washed my hair after the dry cut she was pretty rough too like she wanted to quickly get it over with,joy
14732,im feeling lucky search means you spend less time searching for web pages and more time looking at them,joy
14733,i feel really wonderful with his blessings,joy
14734,i was waiting an hour after strength training and i would feel really listless after a while,sadness
14735,i just didnt feel thrilled let alone excited,joy
14736,im unemployed so feel free to offer a job a dir ltr href http henypire,joy
14737,i dont know if i have the strength in me to tackle this again and honestly it feels pretty overwhelming at this point,joy
14738,i came to review however im not entirely sure what it is that leaves me feeling somewhat dissatisfied and a bit brassed off that more didnt happen,anger
14739,i know the effects of my day to day happenings on my serenity are so subtle at times that i end up feeling irritable and discontent without knowing why,anger
14740,i do not want our home to be filled with the spirit of contention i want it to be a place where my children can always feel the spirit feel peaceful and feel loved,joy
14741,i are feeling horny and decide to give a double header long wet sloppy blowjob,love
14742,ive never made anything from this book as they all look quite scary and complicated but i was feeling brave,joy
14743,i feel passionate about and that i want to spend my life doing,love
14744,i feel the need to reach out and see what fabulous plans you have for igniting your brand influence this summer,joy
14745,i feel ecstatic every time i perfect a water sport,joy
14746,i feel fabulous on stage and in my marketing videos but in every day life also,joy
14747,i feel unwelcome in this home of mine,sadness
14748,i feel glad that the stress that went into making sterile sky from spending nine months in senegal writing non stopped to facing some initial rejections at home farafina and cassava republic rejected the manuscript and to burdening friends with the manuscript is not in vain after all,joy
14749,i feel something like vain because i could raise my score only in years,sadness
14750,i feel like i should say something but im shocked into silence,surprise
14751,i feel so neglectful of lj,sadness
14752,i am feeling more and more dissatisfied and anxious about this self imposed weekly deadline,anger
14753,i should say its giving him that sweet little feeling of being fucked,anger
14754,i just go into these modes where i want to write then feel disgusted and do not what to write at all,anger
14755,i don t feel like i m being pressured to do anything and i don t feel like making love to my husband has any connection to the assaults and rapes,fear
14756,i have to admit i was feeling very skeptical,fear
14757,i am already feeling festive,joy
14758,i pleading to people and feeling distraught that they dont hear,fear
14759,i started pin pointing faults at home and with relationships feeling left out and confused about my purpose in peoples lives that i had once been close to,fear
14760,i want to feel like a nurtured respected protected equal,joy
14761,i were to stop there no doubt you d leave feeling dissatisfied,anger
14762,i feel so grounded delighted in a good mood and filled with a positive energy,joy
14763,i feel like im not serving a purpose to anyone whether it be keeping them from committing suicide or just a casual conversation partner at a social gathering i am transported to a dark spot,joy
14764,ill be attending college classes and ill have a bunch of stuff to tell you guys about like how classes are going and how im feeling and if i meet anyone cute or not,joy
14765,i ever used along with loreal max factor and collection so whenever i see either one of these names i instantly feel that sweet nostalgic feeling as if im discovering make up for the first time again,love
14766,i feel about the divine,joy
14767,i forgive myself that i have accepted adn allowed myself to feel uncertain and inferior the moment someobdy is looking at me as i do physical labour,fear
14768,i feel as if im a doomed to fail b setting myself up to think that im doomed to fail,sadness
14769,i also feel embarrassed because i can consciously look at my life and see all the good things in it that everyone else sees but when the depression cycle hits even knowing those good things exist simply isn t enough,sadness
14770,im feeling a little dazed and confused today,surprise
14771,i woke up this morning after hours of interrupted sleep feeling lousy mostly my legs,sadness
14772,i was feeling so rotten about it,sadness
14773,im blocked i could at least be doing something constructive my room needs a major cleaning for instance but i feel agitated if im not at least doing research for this story it does require a lot of research,anger
14774,i feel assured that the future of online entertainment rests in good hands,joy
14775,i agree with your original comment about down by the water i feel like that song transcends time and is gorgeously romantic but it s cinematic in that i feel like i m watching a story that belongs to someone else,love
14776,i feel a bit shaky at night lately i ve awoken with this,fear
14777,im reminding myself to feel calm,joy
14778,im being a teenager people and if you feel the need to make sarcastic bitchy comments you can kindly fuck off,anger
14779,i feel very lucky to have had some alone time with my little one but i am also anxiously awaiting the return of my guys,joy
14780,i i have all the predictable feelings loki is that guy i know from many many other fandoms im not impressed with me for my loki feelings,surprise
14781,i could understand if a survivor reading this might at first feel offended by my talking about abstract forms of rape,anger
14782,i am feeling overwhelmed with excitement and anxiety as i prepare for my flight to florence in a few hours,fear
14783,i left the hospital that night feeling helpless,sadness
14784,i still feel better in my room even though i love the way my house feels better to me,joy
14785,i feel ugly right now im still happy,sadness
14786,i hope its super high and that hes feeling proud of himself,joy
14787,i start to feel my feelings for him how they still rise in my heart like the submissive tide that obeys lunar whims,sadness
14788,i feel like she has not thus far been incredibly supportive of him in his time of need,love
14789,i reached down to feel what that strange sensation was and i felt something there,fear
14790,i feel like the universe thinks i can handle and its giving me more and more suffering,sadness
14791,i did however feel somewhat disheartened at the end of tonight,sadness
14792,i feel and i was amazed to find out where papamoka shows up,surprise
14793,i lie to myself to feel like i am trusting but the only person i really trust or trusted i guess is the me that is not trustworthy,joy
14794,im feeling so angry because that was just wasted work from her side,anger
14795,i feel so cranky irrationally,anger
14796,i feel so empty in this body,sadness
14797,i closed my eye taking in the feeling wishing that i could go back in time and re live these amazing moments when i opened my eyes i was taken back by fahad s presence he was leaning against the skeleton of the swing set and smiling at me,surprise
14798,i mostly feel this as a cause of hateful memories of that girl who used to run the everchanging sailormoon gateway who i think is still making a name for herself by being stupid and mean,anger
14799,i do feel quite happy,joy
14800,i am not feeling fearful,fear
14801,i feel the melancholy running my veins as well,sadness
14802,im feeling timid six,fear
14803,im days post op and i am feeling fantastic,joy
14804,i bought myself a make up palette two months back post and today i bought items and im feeling ecstatic,joy
14805,i am tired feeling overwhelmed and it seems like i am being assaulted from every direction i am not always at my best,fear
14806,i am tired of feeling unloved undesired unappreciated and unsupported,sadness
14807,i dance the more i feel joy the more generous i become with myself the more i live in the present the more i let myself off the trauma hook the less important the past becomes,joy
14808,i feel like im losing grip as that fantastic avril lavigne song pops into my head,joy
14809,i have my best most productive happiest days when i m feeling inspired,joy
14810,i feel tortured by all this and im not quite sure how to handle it other then getting drunk non stop so as to not feel anything at all,fear
14811,i am feeling very unloved,sadness
14812,i took a psych o class in college which defined love as something rather selfish its focus being on the way you feel about yourself when youre with your beloved,love
14813,i am actually considering buying them thats why i feel so unsure hehe,fear
14814,i only want jayson cause i feel that hes the most supportive person and he is the person that will be able to help me through the delivery,love
14815,i got back to my desk i just sat there and cried feeling so humiliated,sadness
14816,i started to feel resentful of the whole situation and that s when something clicked,anger
14817,i feel so horny horny,love
14818,i don t perhaps feel the emotional connection to the issues as an american would but that doesn t take the enjoyment away,sadness
14819,i feel so cool cool cool cool cool girl i feel so cool cool cool cool cool girl,joy
14820,i was feeling remarkably calm at this point,joy
14821,i get the feeling he plays to the media on these issues it seems to me he tries to be cool and with it when he speaks,joy
14822,i feel quite scared about my work life balance if i start to work for ken again,fear
14823,i would really recommend taking this approach because the last thing you want is to feel disappointed when your little nugget arrives,sadness
14824,i feel like a very impatient mensa member at such times,anger
14825,i just feel shy because i was just a sharia stream student who is now still struggling with european union policy and decision making thesis while those uncles there discussing trillion dollars projects in government lead companies glc,fear
14826,i feel hot when i walk to the market in the sun,love
14827,i have a very very very small circle in which i feel comfortable turning to when the days are maddening,joy
14828,i feel the need to update you my loyal readers on the vacation habits of our region manager s assistant,love
14829,i don t know if i should be feeling this way because it would seem greedy and not nice to expect someone to splurge on the spur of the moment just because i asked,anger
14830,i doubt that anybody will find any black and white solution in it but it definitely puts a new level of understanding on what is happening on our borders right now and should make anyone hurling epithets at immigrant children feel ashamed of themselves but i doubt if it will,sadness
14831,i am feeling soooooooo giggly,joy
14832,im feeling carefree id love to try an outfit like this one,joy
14833,i confused my feelings with the truth because i liked the view when there was me and you i cant believe that i could be so blind its like you were floating when i was falling and i didnt mind because i like the view i thought you felt it too when there was me and you lyrics from a href http www,love
14834,i am left feeling rejected judged and deemed inadequate,sadness
14835,i finished the bike not only feeling strong but like i had a complete success out there i nailed what i wanted to do and my bike split was at the faster end of what i thought i could do,joy
14836,i keep going despite feeling miserable,sadness
14837,i feel so virtuous,joy
14838,i also stop reading fashion magazine because it makes me feel ugly and fat,sadness
14839,im not a political animal but i think the biggest disease this world suffers from in this day and age is the disease of people feeling unloved and i know that i can give love for a minute for an hour for a day for a month but i can give,sadness
14840,i just remember feeling frantic desperately trying to say what i needed to say to q,fear
14841,i hate even doing this because i feel like it s rude but i must say i love the blog it came from and this is no insult to the food photography because i enjoy it,anger
14842,i mean the way that a house feels to me how i draw it around myself how i like to arrange and rearrange little corners assemble still lifes of flowers and precious objects,joy
14843,i make him feel unloved and unwanted,sadness
14844,i wonder if mind readers draw a blank when they get around stupid people and when stupid people leave a room does it feel like somebody smart just walked in,joy
14845,ill start with the one about interlochen i see jonathan the boy who asked me out and was a freak and i used to like him until i realized how stupid he was and i sang a recording for him and i feel so regretful of the whole ordeal with him and yeah,sadness
14846,i finally hopped up on my new friend and the feel of the dong was pleasant,joy
14847,i think about the book i wrote that i feel like i ve talked incessantly about to you gracious beautiful you but i think about it because it s coming close to the point where i no longer have a hand in the words anymore the point where my hands are off and yours are on,joy
14848,ive just been feeling so unimportant,sadness
14849,i know also that many others especially parents feel shocked and betrayed at what has been revealed,surprise
14850,im feeling amused you know that info was posted directly on your site in plain view and it is exactly where it was in the first place posted directly on livevideo on your site last night on the internet,joy
14851,i guess i have a right to feel this way but i dont know because lately i havent been a faithful contributing member of the christian faith,joy
14852,i was feeling frustrated at work wondering if i am living a life with meaning and purpose,anger
14853,i feel privileged and honored to attend ptk international convention where i got the opportunity to represent my college along with my other five members,joy
14854,i get the feeling that most people in her life think that shes lead some sort of charmed existance,joy
14855,i was sleep was vey irritable and feeling paranoid because i work the oncology dpt of a hospital and feeling paranoiud cancer and through chemo,fear
14856,i realized that i struggle with feeling joyful,joy
14857,i avoid saying fail because it makes me feel rotten and i know it is not good for my confidence,sadness
14858,i are celebrating this holiday with her parents and extended family but my heart feels empty knowing my son is alone and struggling with his life,sadness
14859,i feel paranoid but atleast now i get some comfort with dd she is the only person that i can talk to and not feel lie total crap around she is the nicest kindest most caring person i have ever met and i dont think that i will ever find anyone as great as her in my life,fear
