transaction_id,user_id,transaction_date,amount,transaction_type
96585,9083,2022-03-12,4351.46,deposit
96586,3712,2022-12-14,1567.88,withdrawal
96587,6661,2022-03-14,2499.78,withdrawal
96588,8158,2022-02-02,122.26,deposit
96589,9106,2022-12-24,196.67,deposit
96590,2913,2022-09-01,4045.22,withdrawal
96591,65,2022-01-07,972.33,withdrawal
96592,6285,2022-01-15,987.3,withdrawal
96593,8413,2022-06-05,1021.98,purchase
96594,3775,2022-09-01,4007.11,withdrawal
96595,6526,2022-04-09,1941.72,purchase
96596,7739,2022-05-20,2772.21,deposit
96597,3131,2022-07-01,3182.74,deposit
96598,3541,2022-10-01,3633.49,withdrawal
96599,2625,2022-06-15,4376.15,purchase
96600,671,2022-11-12,1458.61,deposit
96601,9182,2022-09-23,2355.54,purchase
96602,5574,2022-11-07,4424.08,withdrawal
96603,3261,2022-09-16,1604.97,purchase
96604,9901,2022-11-06,3777.36,deposit
96605,6145,2022-06-11,1075.86,purchase
96606,7936,2022-03-30,956.92,withdrawal
96607,3448,2022-12-14,2567.92,deposit
96608,5958,2022-06-19,2165.13,deposit
96609,6668,2022-02-11,3162.79,deposit
96610,3747,2022-02-22,755.22,purchase
96611,5766,2022-04-20,266.93,withdrawal
96612,4479,2022-08-06,463.28,withdrawal
96613,7817,2022-12-07,15.67,withdrawal
96614,8215,2022-06-22,3007.73,withdrawal
96615,3980,2022-11-18,3128.06,purchase
96616,3484,2022-01-05,2614.0,purchase
96617,9165,2022-08-08,3322.52,withdrawal
96618,7831,2022-08-24,719.01,withdrawal
96619,6375,2022-07-09,3459.64,deposit
96620,2757,2022-04-18,491.36,deposit
96621,5952,2022-09-12,4176.45,withdrawal
96622,9919,2022-04-13,1943.21,withdrawal
96623,486,2022-12-29,3538.71,withdrawal
96624,2530,2022-05-10,536.89,deposit
96625,8250,2022-07-20,4736.63,purchase
96626,3991,2022-03-27,4375.5,withdrawal
96627,1019,2022-11-11,576.83,withdrawal
96628,1440,2022-08-16,1286.97,deposit
96629,7590,2022-01-13,66.21,purchase
96630,5272,2022-10-09,2878.67,purchase
96631,7445,2022-03-11,4482.9,purchase
96632,625,2022-06-21,4877.09,purchase
96633,9265,2022-09-10,1306.64,withdrawal
96634,5512,2022-11-21,4011.48,purchase
96635,7610,2022-01-10,340.63,purchase
96636,3132,2022-07-25,3741.22,purchase
96637,2035,2022-07-02,2466.98,withdrawal
96638,5109,2022-08-28,3023.09,withdrawal
96639,748,2022-03-11,455.99,withdrawal
96640,5198,2022-08-09,3736.83,withdrawal
96641,5791,2022-08-15,3435.51,withdrawal
96642,3075,2022-05-25,2162.02,purchase
96643,7920,2022-08-17,2007.34,purchase
96644,6091,2022-05-07,4879.22,withdrawal
96645,7291,2022-05-03,1311.83,withdrawal
96646,3163,2022-03-28,4802.55,deposit
96647,4989,2022-11-27,2619.21,purchase
96648,7116,2022-06-18,4566.43,withdrawal
96649,1439,2022-12-27,1567.13,purchase
96650,3641,2022-05-21,196.55,withdrawal
96651,6483,2022-11-02,4950.68,purchase
96652,6974,2022-05-15,1377.86,withdrawal
96653,2541,2022-10-20,2658.5,deposit
96654,6887,2022-09-27,4070.86,purchase
96655,7746,2022-02-25,977.34,purchase
96656,533,2022-08-14,4663.97,purchase
96657,5638,2022-08-18,764.36,withdrawal
96658,9366,2022-11-01,3956.21,withdrawal
96659,6545,2022-07-27,1826.83,deposit
96660,7365,2022-12-16,3798.05,purchase
96661,6863,2022-01-07,3885.04,withdrawal
96662,3899,2022-06-11,2548.48,withdrawal
96663,5647,2022-09-11,152.56,deposit
96664,2030,2022-05-11,936.62,deposit
96665,1706,2022-04-04,3327.42,purchase
96666,6134,2022-07-06,2451.9,withdrawal
96667,7332,2022-04-30,174.4,purchase
96668,8506,2022-08-17,2905.19,deposit
96669,320,2022-07-23,1310.93,withdrawal
96670,928,2022-07-30,616.28,withdrawal
96671,9906,2022-08-09,3301.58,withdrawal
96672,7131,2022-06-18,2129.58,purchase
96673,4307,2022-11-04,1520.2,withdrawal
96674,2419,2022-03-11,1499.44,purchase
96675,3974,2022-02-11,320.84,purchase
96676,6360,2022-07-19,4574.91,purchase
96677,9049,2022-02-09,4750.98,withdrawal
96678,7559,2022-01-26,227.91,deposit
96679,5934,2022-03-13,350.72,withdrawal
96680,2892,2022-11-13,499.26,withdrawal
96681,6783,2022-04-09,1781.88,purchase
96682,8342,2022-05-08,3567.64,withdrawal
96683,568,2022-07-20,3539.1,deposit
96684,4875,2022-04-05,162.2,withdrawal
96685,2542,2022-04-23,2570.09,purchase
96686,5156,2022-02-20,549.05,purchase
96687,4253,2022-09-24,4187.29,purchase
96688,6112,2022-01-15,4474.15,purchase
96689,99,2022-09-30,2258.76,withdrawal
96690,2681,2022-10-05,2822.28,deposit
96691,8780,2022-04-05,3241.3,withdrawal
96692,7056,2022-08-07,2480.8,purchase
96693,8459,2022-04-15,1673.48,purchase
96694,6367,2022-12-04,1939.16,withdrawal
96695,4544,2022-09-21,4300.23,deposit
96696,7556,2022-06-28,3063.02,deposit
96697,6631,2022-07-01,188.96,withdrawal
96698,5662,2022-03-02,3076.76,withdrawal
96699,6789,2022-11-28,4279.26,deposit
96700,3065,2022-09-02,1924.57,withdrawal
96701,4226,2022-05-13,3166.88,deposit
96702,6554,2022-04-19,3482.43,purchase
96703,27,2022-04-05,3098.5,purchase
96704,7319,2022-11-09,4536.69,purchase
96705,7271,2022-07-19,3327.59,deposit
96706,5483,2022-04-24,1521.98,deposit
96707,6965,2022-10-16,368.37,purchase
96708,8796,2022-10-11,1537.29,withdrawal
96709,3907,2022-09-05,4484.2,deposit
96710,1025,2022-08-31,91.94,deposit
96711,1691,2022-04-10,2656.89,withdrawal
96712,4972,2022-05-23,3725.33,withdrawal
96713,1455,2022-03-01,685.8,withdrawal
96714,3555,2022-08-05,2921.37,purchase
96715,7501,2022-09-27,3443.76,purchase
96716,1350,2022-08-19,458.42,deposit
96717,3167,2022-03-11,2089.04,deposit
96718,8807,2022-06-04,3111.81,purchase
96719,7555,2022-06-14,3296.97,deposit
96720,5766,2022-11-29,4728.54,deposit
96721,6560,2022-05-12,2258.19,purchase
96722,9922,2022-08-09,34.07,deposit
96723,9751,2022-09-02,2504.92,deposit
96724,8044,2022-09-06,261.51,withdrawal
96725,1717,2022-04-23,4634.18,purchase
96726,6238,2022-11-27,96.89,deposit
96727,5308,2022-12-26,2785.48,withdrawal
96728,501,2022-02-20,1193.08,deposit
96729,2465,2022-02-19,4936.41,withdrawal
96730,9339,2022-06-22,3147.73,withdrawal
96731,1722,2022-06-13,4169.49,deposit
96732,9253,2022-08-31,2294.07,purchase
96733,7068,2022-12-17,4655.21,deposit
96734,349,2022-01-20,1200.15,purchase
96735,7183,2022-09-07,1740.73,deposit
96736,9272,2022-09-09,3659.54,deposit
96737,5309,2022-06-11,3603.88,withdrawal
96738,3427,2022-10-22,1576.87,withdrawal
96739,9491,2022-12-02,4894.7,purchase
96740,8109,2023-01-01,4418.5,purchase
96741,172,2022-05-16,4273.64,deposit
96742,4082,2022-11-20,581.16,purchase
96743,7187,2022-10-30,412.28,deposit
96744,564,2022-10-12,1217.77,deposit
96745,9932,2022-12-12,3540.37,deposit
96746,5656,2022-12-18,440.95,purchase
96747,5669,2022-03-09,179.34,deposit
96748,9528,2022-06-04,3659.09,withdrawal
96749,1883,2022-01-28,3244.99,withdrawal
96750,2663,2022-03-12,4155.66,deposit
96751,4412,2022-03-13,459.44,withdrawal
96752,2858,2022-08-10,4393.6,withdrawal
96753,6308,2022-09-14,549.46,withdrawal
96754,4799,2022-08-25,1934.04,deposit
96755,9671,2022-12-02,3411.5,purchase
96756,6497,2022-01-16,3462.27,purchase
96757,959,2022-03-23,4942.64,withdrawal
96758,76,2022-06-01,4664.71,withdrawal
96759,7389,2022-05-27,949.59,withdrawal
96760,9974,2022-11-10,4691.06,withdrawal
96761,5560,2022-10-17,4121.0,withdrawal
96762,1217,2022-08-29,4498.55,withdrawal
96763,8548,2022-12-09,446.95,deposit
96764,1758,2022-05-30,1290.03,purchase
96765,1499,2022-07-15,1028.36,withdrawal
96766,6070,2022-05-24,131.27,deposit
96767,1988,2022-02-06,3767.63,purchase
96768,9904,2022-10-15,1420.98,purchase
96769,7100,2022-05-03,675.04,withdrawal
96770,5572,2022-10-13,4205.37,withdrawal
96771,7752,2022-07-07,1535.57,deposit
96772,3169,2022-12-28,380.53,purchase
96773,822,2022-01-12,3013.83,purchase
96774,1684,2022-09-02,2293.72,deposit
96775,4477,2022-08-11,935.42,withdrawal
96776,201,2022-09-06,4110.54,deposit
96777,3724,2022-11-06,1265.96,withdrawal
96778,4200,2022-04-29,4616.25,purchase
96779,1634,2022-10-04,1948.16,purchase
96780,149,2022-01-17,640.89,purchase
96781,6071,2022-07-23,1362.11,withdrawal
96782,3054,2022-05-03,2819.41,withdrawal
96783,701,2022-11-15,3072.76,deposit
96784,5772,2022-12-30,717.66,withdrawal
96785,8943,2022-05-15,3648.2,purchase
96786,9135,2022-08-04,1965.44,purchase
96787,1645,2022-11-18,4374.16,deposit
96788,1089,2022-08-25,131.44,purchase
96789,4329,2022-06-02,4148.66,withdrawal
96790,8389,2022-06-28,1574.18,withdrawal
96791,1588,2022-04-17,2042.13,withdrawal
96792,6558,2022-05-31,2839.1,purchase
96793,6099,2022-08-29,1108.06,purchase
96794,3286,2022-05-29,1483.06,deposit
96795,1226,2022-04-18,2767.79,purchase
96796,4141,2022-06-11,3026.53,withdrawal
96797,5232,2022-01-17,4968.87,withdrawal
96798,2013,2022-04-27,4865.55,purchase
96799,1418,2022-09-16,2045.32,withdrawal
96800,2042,2022-03-24,2058.73,withdrawal
96801,3477,2022-11-21,3239.86,withdrawal
96802,4973,2022-05-03,812.03,purchase
96803,8859,2022-08-23,1152.71,purchase
96804,5401,2022-11-12,2137.46,deposit
96805,3900,2022-08-20,839.43,withdrawal
96806,2694,2022-03-04,2481.54,purchase
96807,3134,2022-03-31,3669.97,deposit
96808,1771,2022-02-10,4514.02,purchase
96809,2166,2022-11-09,3299.16,purchase
96810,3301,2022-08-28,497.85,deposit
96811,8870,2022-07-20,4402.26,withdrawal
96812,4849,2022-12-17,2801.53,purchase
96813,7863,2022-05-04,2485.07,withdrawal
96814,9162,2022-12-16,333.9,deposit
96815,9242,2022-09-20,3417.21,purchase
96816,3194,2022-03-20,2961.93,withdrawal
96817,4652,2022-01-03,867.04,deposit
96818,3112,2022-10-16,3079.96,deposit
96819,9145,2022-10-19,4198.32,purchase
96820,6338,2022-05-19,4466.86,purchase
96821,779,2022-09-14,1829.89,withdrawal
96822,942,2022-08-08,600.28,deposit
96823,1003,2022-05-31,3002.14,purchase
96824,1390,2022-04-08,1354.75,withdrawal
96825,4893,2022-12-24,4843.33,purchase
96826,1795,2022-12-30,763.13,purchase
96827,8247,2022-10-22,4807.29,withdrawal
96828,5561,2022-09-14,1189.09,withdrawal
96829,6389,2023-01-01,3531.66,purchase
96830,4480,2022-11-04,3108.83,deposit
96831,9112,2022-10-20,2873.09,deposit
96832,6469,2022-06-25,3623.58,withdrawal
96833,7056,2022-05-25,1476.03,withdrawal
96834,7084,2022-08-18,254.4,deposit
96835,5992,2022-08-10,831.61,withdrawal
96836,4016,2022-01-19,2996.08,deposit
96837,6587,2022-02-20,2217.74,withdrawal
96838,9318,2022-05-23,1080.1,withdrawal
96839,8683,2022-01-22,4250.06,withdrawal
96840,8632,2022-03-13,4940.92,purchase
96841,8793,2022-12-14,1973.13,deposit
96842,7117,2022-02-10,4460.9,deposit
96843,6364,2022-01-26,2353.18,withdrawal
96844,4724,2022-09-12,2498.71,purchase
96845,6196,2022-10-17,3899.13,deposit
96846,7369,2022-11-22,1949.32,withdrawal
96847,2955,2022-01-06,1345.67,withdrawal
96848,3366,2022-08-31,1091.04,purchase
96849,5027,2022-04-26,1383.32,deposit
96850,4597,2022-11-24,4196.19,deposit
96851,8550,2022-10-17,4679.99,deposit
96852,571,2022-05-04,4416.59,withdrawal
96853,4365,2022-09-20,161.48,deposit
96854,8781,2022-12-23,3115.42,withdrawal
96855,1002,2022-12-26,1340.28,purchase
96856,6380,2022-10-14,1181.6,deposit
96857,342,2022-10-22,1944.49,purchase
96858,2362,2022-02-03,2328.8,withdrawal
96859,9168,2022-01-24,2925.45,withdrawal
96860,3697,2022-02-17,2262.85,purchase
96861,9968,2022-12-05,2179.88,withdrawal
96862,382,2022-02-07,1565.62,withdrawal
96863,8894,2022-04-11,3858.64,deposit
96864,4283,2022-05-30,937.61,deposit
96865,7218,2022-06-04,3243.06,withdrawal
96866,1341,2022-03-02,1705.94,withdrawal
96867,2067,2022-11-02,2324.54,deposit
96868,3698,2022-02-28,4932.07,purchase
96869,1613,2022-09-02,3702.07,withdrawal
96870,3510,2022-08-23,2872.24,purchase
96871,9080,2022-11-15,1339.11,purchase
96872,9578,2022-10-05,1054.2,purchase
96873,8949,2022-09-12,4793.59,purchase
96874,5321,2022-03-21,97.32,withdrawal
96875,6948,2022-01-30,3847.27,deposit
96876,6354,2022-05-23,1540.62,withdrawal
96877,8400,2022-04-03,938.16,deposit
96878,9710,2022-11-05,977.19,deposit
96879,7471,2022-11-12,3399.14,purchase
96880,74,2022-01-05,3407.29,deposit
96881,5649,2022-01-23,4537.06,deposit
96882,1202,2022-06-18,4335.1,withdrawal
96883,4506,2022-06-28,4390.49,purchase
96884,7460,2022-03-12,1388.59,withdrawal
96885,2509,2022-08-18,417.43,withdrawal
96886,106,2022-06-11,1337.9,withdrawal
96887,9401,2022-03-28,2661.58,purchase
96888,8564,2022-07-17,1023.23,withdrawal
96889,2474,2022-01-14,2066.89,withdrawal
96890,790,2022-11-01,3566.95,purchase
96891,857,2022-03-24,1785.59,withdrawal
96892,8280,2022-08-06,3089.82,purchase
96893,8534,2022-06-20,2943.71,deposit
96894,2495,2022-01-29,3233.35,purchase
96895,923,2022-10-19,1805.34,deposit
96896,6969,2022-06-10,2768.22,purchase
96897,3212,2022-01-19,2023.55,purchase
96898,781,2022-07-07,1838.77,purchase
96899,826,2022-11-14,2495.41,purchase
96900,8941,2022-07-13,1341.85,withdrawal
96901,5036,2022-12-06,294.64,withdrawal
96902,4465,2022-06-23,3012.59,purchase
96903,4194,2022-09-15,4815.55,withdrawal
96904,3244,2022-06-10,2434.68,purchase
96905,8797,2022-10-31,2070.72,purchase
96906,1918,2022-10-10,841.82,deposit
96907,4785,2022-10-24,1923.34,purchase
96908,1081,2022-01-11,4627.34,purchase
96909,9563,2022-07-18,708.43,withdrawal
96910,533,2022-10-31,3000.86,withdrawal
96911,5887,2022-03-21,349.2,withdrawal
96912,7737,2022-10-07,3165.83,withdrawal
96913,9534,2022-10-12,15.65,withdrawal
96914,6031,2022-12-09,447.31,purchase
96915,7261,2022-03-06,4205.58,withdrawal
96916,4791,2022-11-22,957.08,withdrawal
96917,7966,2022-07-30,492.15,deposit
96918,5819,2022-04-01,376.22,withdrawal
96919,4864,2022-03-09,4069.11,withdrawal
96920,4235,2022-12-22,2407.69,purchase
96921,9759,2022-03-25,3286.21,deposit
96922,2742,2022-10-15,4542.66,deposit
96923,94,2022-03-08,2694.15,withdrawal
96924,549,2022-11-27,4352.93,withdrawal
96925,1537,2022-11-02,3274.62,withdrawal
96926,7939,2022-05-04,4513.92,deposit
96927,300,2022-07-29,4667.05,withdrawal
96928,3642,2022-07-13,1908.84,deposit
96929,9188,2022-04-27,2405.58,deposit
96930,3900,2022-02-02,1054.69,purchase
96931,1719,2022-02-12,2441.61,withdrawal
96932,1805,2022-04-07,1886.34,deposit
96933,9460,2022-04-01,2870.29,deposit
96934,2815,2022-11-17,3435.57,withdrawal
96935,852,2022-07-28,2989.48,purchase
96936,7610,2022-05-08,66.14,purchase
96937,2080,2022-10-04,203.01,withdrawal
96938,5576,2022-04-27,4814.63,deposit
96939,1963,2022-12-06,2414.1,purchase
96940,3457,2022-05-24,4057.44,withdrawal
96941,6489,2022-03-01,2738.12,purchase
96942,8059,2022-06-28,3491.58,purchase
96943,5881,2022-10-31,4198.28,deposit
96944,812,2022-01-27,248.15,deposit
96945,7030,2022-12-25,232.42,withdrawal
96946,4875,2022-04-07,2064.6,withdrawal
96947,8415,2022-08-17,4948.69,withdrawal
96948,803,2022-08-02,3318.76,withdrawal
96949,5333,2022-10-23,4520.17,withdrawal
96950,4896,2022-05-20,2749.55,deposit
96951,1920,2022-12-10,15.51,purchase
96952,7452,2022-07-22,4950.09,purchase
96953,8094,2022-12-12,531.42,deposit
96954,1870,2022-12-23,69.32,purchase
96955,2884,2022-01-11,3746.31,withdrawal
96956,1370,2022-01-29,471.63,deposit
96957,7626,2022-05-21,2713.91,withdrawal
96958,8497,2022-06-25,4086.95,deposit
96959,8798,2022-01-03,1143.05,purchase
96960,2955,2022-01-09,1892.61,withdrawal
96961,1984,2022-02-06,1264.32,withdrawal
96962,1483,2022-06-02,4499.49,purchase
96963,6237,2022-09-08,2869.13,withdrawal
96964,5777,2022-01-13,1378.03,withdrawal
96965,2447,2022-02-18,957.04,withdrawal
96966,4234,2022-01-17,3537.34,purchase
96967,8111,2022-01-31,775.55,deposit
96968,856,2022-05-03,1980.53,purchase
96969,7627,2022-09-04,4645.2,withdrawal
96970,2650,2022-11-18,3732.86,deposit
96971,9769,2022-12-19,3052.52,deposit
96972,8449,2022-04-10,3281.55,purchase
96973,376,2022-04-27,2359.27,deposit
96974,7316,2022-08-27,1541.41,purchase
96975,6065,2022-12-04,1345.82,deposit
96976,4297,2022-02-25,2890.05,deposit
96977,9274,2022-11-30,4106.76,deposit
96978,6623,2022-11-25,1931.64,purchase
96979,4491,2022-03-14,3481.64,purchase
96980,1054,2022-06-01,4967.09,purchase
96981,6116,2022-09-03,3769.87,deposit
96982,8282,2022-01-13,3213.46,withdrawal
96983,8430,2022-07-25,2718.53,purchase
96984,804,2022-12-12,623.02,purchase
96985,3619,2022-09-08,4000.96,purchase
96986,4824,2022-06-22,3471.64,purchase
96987,4450,2022-06-27,2486.32,deposit
96988,9698,2022-06-04,2192.77,purchase
96989,9758,2022-12-02,3481.48,purchase
96990,4949,2022-09-19,427.49,withdrawal
96991,3413,2022-02-09,944.5,deposit
96992,6209,2022-03-27,1894.41,purchase
96993,5999,2022-08-22,4758.17,withdrawal
96994,731,2022-08-04,857.15,withdrawal
96995,4282,2022-01-24,1750.27,deposit
96996,8328,2022-02-14,3962.02,withdrawal
96997,4832,2022-07-23,1049.68,deposit
96998,1840,2022-12-09,94.6,withdrawal
96999,2634,2022-02-14,19.43,purchase
97000,5938,2022-01-21,3795.84,deposit
97001,5812,2022-08-11,148.43,purchase
97002,5317,2022-07-02,1262.78,purchase
97003,8842,2022-09-11,328.0,purchase
97004,2893,2022-11-17,1519.81,withdrawal
97005,9064,2022-05-05,2178.08,withdrawal
97006,5645,2022-03-10,4033.36,withdrawal
97007,8067,2022-12-13,3244.16,withdrawal
97008,4755,2022-07-24,3856.32,withdrawal
97009,5120,2022-12-12,4366.72,purchase
97010,9862,2022-12-22,3228.08,withdrawal
97011,3917,2022-03-26,950.99,withdrawal
97012,5408,2022-07-14,188.34,withdrawal
97013,7253,2022-01-29,2897.84,withdrawal
97014,1501,2022-07-28,2033.48,deposit
97015,8603,2022-01-29,4942.28,withdrawal
97016,771,2022-10-07,3870.22,deposit
97017,5424,2022-04-30,715.98,purchase
97018,6540,2022-03-19,1019.8,withdrawal
97019,8887,2022-02-28,4155.91,withdrawal
97020,1066,2022-01-13,239.23,purchase
97021,4600,2022-06-26,4593.79,withdrawal
97022,4661,2022-05-22,4906.17,purchase
97023,2634,2022-06-09,3401.97,purchase
97024,9094,2022-12-13,2742.9,withdrawal
97025,3120,2022-09-12,3319.25,deposit
97026,5931,2022-12-01,4612.8,withdrawal
97027,8385,2022-07-21,4307.43,withdrawal
97028,9279,2022-02-21,2520.64,deposit
97029,9594,2022-12-04,4887.53,deposit
97030,3043,2022-12-12,4677.15,deposit
97031,4390,2022-06-23,2506.0,deposit
97032,4927,2022-03-04,3068.32,purchase
97033,212,2022-09-26,1534.62,withdrawal
97034,5011,2022-05-26,213.54,purchase
97035,564,2022-07-13,1719.41,withdrawal
97036,8135,2022-04-15,2813.47,withdrawal
97037,6614,2022-10-28,2231.16,purchase
97038,9749,2022-01-08,2382.77,deposit
97039,8317,2022-10-13,461.53,purchase
97040,7518,2022-10-05,332.88,purchase
97041,8115,2022-02-12,1042.29,deposit
97042,6566,2022-05-06,1810.82,purchase
97043,2517,2022-06-18,3190.8,purchase
97044,3095,2022-07-24,3539.46,purchase
97045,5388,2022-09-25,542.34,purchase
97046,966,2022-12-29,4505.26,withdrawal
97047,8417,2022-04-12,855.29,purchase
97048,6428,2022-05-01,712.94,withdrawal
97049,8426,2022-01-14,4020.98,deposit
97050,8591,2022-04-10,421.91,withdrawal
97051,3794,2022-12-29,541.32,deposit
97052,3078,2022-10-20,4217.91,withdrawal
97053,6500,2022-07-09,3696.5,withdrawal
97054,3820,2022-03-20,699.98,deposit
97055,1168,2022-05-06,3573.79,purchase
97056,6806,2022-11-08,3417.51,purchase
97057,6915,2022-06-17,4355.55,withdrawal
97058,8184,2022-05-31,4170.24,withdrawal
97059,3012,2022-08-18,3430.05,deposit
97060,6184,2022-04-27,227.04,withdrawal
97061,2013,2022-10-31,3182.18,withdrawal
97062,1611,2022-01-19,1229.13,purchase
97063,1197,2022-08-12,116.45,purchase
97064,4776,2022-01-18,4169.95,deposit
97065,8878,2022-08-09,1079.89,deposit
97066,4111,2022-08-05,362.8,purchase
97067,6095,2022-03-29,3678.65,deposit
97068,6077,2022-08-03,4219.54,withdrawal
97069,7035,2022-05-12,2892.55,deposit
97070,5651,2022-03-02,159.7,withdrawal
97071,5723,2022-05-02,3939.97,purchase
97072,7563,2022-09-13,119.59,deposit
97073,1871,2022-02-03,220.91,withdrawal
97074,9813,2022-01-23,1100.78,purchase
97075,8490,2022-05-19,4641.22,withdrawal
97076,2225,2022-05-03,2243.24,deposit
97077,4737,2022-03-21,827.86,deposit
97078,8477,2022-02-28,3872.52,deposit
97079,6552,2022-03-19,1397.32,purchase
97080,8066,2022-01-25,1271.36,deposit
97081,6235,2022-12-28,3326.4,withdrawal
97082,9345,2022-12-30,3157.17,deposit
97083,9529,2022-10-18,4397.22,withdrawal
97084,7275,2022-12-10,2923.51,deposit
97085,4670,2022-06-16,1827.08,deposit
97086,1847,2022-11-22,3884.14,purchase
97087,4371,2022-04-04,1970.6,withdrawal
97088,6039,2022-04-02,3058.8,purchase
97089,2166,2022-01-13,2874.8,deposit
97090,1716,2022-02-10,2050.58,deposit
97091,3836,2022-04-14,4360.74,deposit
97092,7632,2022-07-12,350.62,purchase
97093,2231,2022-08-15,4058.86,withdrawal
97094,881,2022-11-26,3409.01,deposit
97095,9220,2022-12-29,4741.56,withdrawal
97096,4460,2022-02-18,1243.84,purchase
97097,8768,2022-04-07,253.2,withdrawal
97098,8893,2022-01-21,246.44,withdrawal
97099,2303,2022-10-19,3974.79,deposit
97100,7270,2022-02-01,878.03,deposit
97101,360,2022-12-13,1546.59,purchase
97102,2464,2022-12-05,4832.94,purchase
97103,1602,2022-05-30,1770.2,withdrawal
97104,6733,2022-02-19,1491.81,withdrawal
97105,1143,2022-05-20,4747.15,withdrawal
97106,7965,2022-02-26,3013.46,deposit
97107,6639,2022-04-08,4856.35,deposit
97108,9263,2022-07-02,421.52,deposit
97109,2848,2022-08-02,2180.78,purchase
97110,3209,2022-11-16,2245.96,purchase
97111,6664,2022-07-08,1046.18,deposit
97112,783,2022-06-04,4251.49,deposit
97113,9857,2022-12-04,2788.08,deposit
97114,571,2022-02-02,2559.85,purchase
97115,6361,2022-07-17,3274.68,withdrawal
97116,9961,2022-08-22,3257.09,withdrawal
97117,5759,2022-04-24,2201.28,deposit
97118,5859,2022-10-24,643.63,purchase
97119,4437,2022-10-22,4552.55,deposit
97120,7419,2022-03-15,1698.14,withdrawal
97121,101,2022-04-01,4466.05,deposit
97122,6153,2022-07-26,898.09,purchase
97123,6567,2022-05-13,4979.85,purchase
97124,5738,2022-07-23,1903.07,purchase
97125,5359,2022-09-06,3230.44,deposit
97126,4556,2022-10-31,457.76,purchase
97127,5517,2022-12-16,3126.16,deposit
97128,6317,2022-05-18,2574.27,withdrawal
97129,3121,2022-05-02,2771.4,purchase
97130,6996,2022-12-18,4554.42,deposit
97131,9826,2022-06-24,1412.87,purchase
97132,9716,2022-04-05,1702.87,purchase
97133,34,2022-05-31,3597.67,deposit
97134,4186,2022-08-03,1246.38,purchase
97135,9314,2022-11-26,3377.36,purchase
97136,9621,2022-08-05,4389.39,purchase
97137,3399,2022-03-13,4972.05,withdrawal
97138,2640,2022-11-05,1481.93,deposit
97139,6379,2022-10-05,298.42,withdrawal
97140,5079,2022-01-27,2141.84,purchase
97141,1732,2022-11-16,3382.38,purchase
97142,3689,2022-01-19,646.79,purchase
97143,4234,2022-09-27,1275.72,purchase
97144,1598,2022-07-21,4391.83,deposit
97145,112,2022-04-30,2514.2,withdrawal
97146,5288,2022-06-26,2161.6,purchase
97147,6687,2022-01-05,2600.77,deposit
97148,1637,2022-05-12,312.87,deposit
97149,9686,2022-07-26,650.59,purchase
97150,4790,2022-10-03,799.39,purchase
97151,8587,2022-06-13,931.2,purchase
97152,7585,2022-08-26,2912.3,deposit
97153,6786,2022-06-14,2631.31,purchase
97154,8561,2022-04-13,1606.86,withdrawal
97155,1502,2022-05-24,1842.94,purchase
97156,847,2022-05-13,3455.5,purchase
97157,888,2022-11-15,1137.77,deposit
97158,3835,2022-04-04,579.74,deposit
97159,4768,2022-06-10,1958.05,withdrawal
97160,1673,2022-05-11,2373.73,deposit
97161,1574,2022-01-17,4094.45,withdrawal
97162,7134,2022-05-13,340.49,purchase
97163,8632,2022-03-02,4509.14,deposit
97164,8870,2022-11-09,166.17,deposit
97165,4748,2022-02-26,760.28,deposit
97166,2886,2022-12-08,2572.68,purchase
97167,3676,2022-08-28,4951.01,deposit
97168,2815,2022-09-01,2106.35,purchase
97169,787,2022-08-10,4242.76,withdrawal
97170,6358,2022-09-04,2609.08,deposit
97171,6070,2022-09-16,3312.47,withdrawal
97172,4097,2022-03-11,2844.67,deposit
97173,7934,2022-06-24,1981.48,deposit
97174,126,2022-12-14,4435.87,purchase
97175,3964,2022-06-14,3625.95,deposit
97176,1514,2022-10-15,4551.02,purchase
97177,2036,2022-12-19,3290.39,withdrawal
97178,8470,2022-11-18,171.79,purchase
97179,7888,2022-04-12,2417.34,purchase
97180,3698,2022-07-15,3978.21,withdrawal
97181,9657,2022-07-17,117.01,purchase
97182,3108,2022-07-26,2052.23,purchase
97183,7881,2022-11-11,2800.72,withdrawal
97184,1317,2022-09-23,496.23,withdrawal
97185,619,2022-04-07,2480.4,purchase
97186,2896,2022-12-25,1973.11,purchase
97187,4990,2022-01-26,1263.49,purchase
97188,4700,2022-04-23,559.83,withdrawal
97189,4877,2022-10-21,1653.07,purchase
97190,1769,2022-01-13,2091.98,purchase
97191,3140,2022-11-12,855.98,purchase
97192,7788,2022-03-22,3189.82,purchase
97193,8418,2022-07-05,2160.3,deposit
97194,7072,2022-03-01,490.81,purchase
97195,433,2022-04-06,437.78,purchase
97196,3151,2022-03-05,2004.33,deposit
97197,8872,2022-08-17,1544.52,purchase
97198,6332,2022-09-18,2688.37,purchase
97199,9729,2022-09-25,930.83,purchase
97200,4793,2022-02-01,1087.5,deposit
97201,3645,2022-03-22,4754.94,withdrawal
97202,7614,2022-12-30,2006.83,purchase
97203,9889,2022-02-22,2920.69,withdrawal
97204,774,2022-10-12,3962.84,withdrawal
97205,5316,2022-04-25,821.93,deposit
97206,6650,2022-02-26,3756.84,purchase
97207,2903,2022-08-13,3563.72,purchase
97208,4871,2022-08-05,451.55,deposit
